subject,word,syllable,start_time,end_time,word_len_syls,syl_position,closed_syl,is_initial,is_final,is_penultimate,is_first_heavy,is_last_heavy,preceding_heavy,following_heavy,gesture,maxf0,minf0,excursion_size,meanf0,finalf0,mean_intensity,duration,max_velocity,final_velocity,maxf0_loc_ms,maxf0_loc_ratio,minf0_loc_ms,minf0_loc_ratio
A,yo.qat.ti,qat,222.24,222.48,3,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,192.69387800821607,173.4142028835648,1.8250640981830148,186.08650081574015,178.12811315881007,63.211796750028526,240.0000000000091,-26.15832602155911,9.578256806780942,93.31375429752596,0.3888073095730102,170.4008328901523,0.7100034703756076
A,yo.qat.ti,ti,222.48,222.56,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,185.67473230009955,180.66869971191153,0.47317095408339505,183.80786711703905,185.7081311532318,59.219777184308754,80.0000000000125,-9.4931475822656,-9.4931475822656,45.07113897992099,0.5633892372489243,80.0000000000125,1
A,dé.gen,de,222.56,222.66,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,181.82076588574645,170.2488505450058,1.1384630697143585,178.06832287214056,177.16232998989616,67.95578549291987,99.99999999999432,-30.526259853327534,-21.7434844341599,47.22637944612984,0.47226379446132527,99.99999999999432,1
A,dé.gen,ɡɛn,222.66,222.82,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,170.2488505450058,146.75100470178182,2.571296127003384,157.33395946917173,149.59972404384828,66.75284205868812,159.9999999999966,-30.526259853327534,-14.679558762931013,0,0,159.9999999999966,1
A,gep,ɡɛp,222.82,223.14,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,146.75100470178182,74.49820963869672,11.737112647593364,122.26080808509525,106.21382685807887,58.24708498664802,314.50000000000955,-145.53304049791092,57.150565511081425,0,0,115.38935327243394,0.36689778465001727
A,e.ger,ɛ,223.51,223.59,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,182.2736741674848,159.6954751660338,2.2893932617347232,180.98885974289297,180.86099639530903,65.39694846824949,80.0000000000125,88.39634731618553,0.8740928461372156,59.223710270629226,0.7402963783827496,0,0
A,e.ger,ɡɛr,223.59,223.75,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,230.46393588874076,169.889675982569,5.279313891579447,215.37060933439662,228.3828313812184,66.63832124530694,159.9999999999966,66.92450955525601,3.521069380222361,159.9999999999966,1,16.90120626730618,0.10563253917066588
A,til,til,223.75,224.02,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,264.7534939262472,175.2764245781772,7.140213154799417,243.0263019853763,208.63499337138148,61.64663655731501,270.00000000001023,-102.6758617902254,-93.12644221343108,187.268097809266,0.6935855474416996,270.00000000001023,1
A,bil.mi.se,bil,224.02,224.19,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,223.56059135759432,169.61256475203444,4.7810741861238775,208.70611499216994,222.35763938999503,66.26884773814895,169.9999999999875,46.653051969270685,4.088672404757472,153.06727073365778,0.9003957101980532,10.372206169989797,0.06101297747053269
A,bil.mi.se,mi,224.19,224.28,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,222.19752546750016,204.14848747961693,1.4666864551614598,212.25407977082244,206.61422714364952,66.53907231134893,90.00000000000341,-19.047479705580574,-12.173446042368308,0,0,90.00000000000341,1
A,bil.mi.se,sɛ,224.28,224.57,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,268.886280768877,202.03547863075315,4.948649834834228,241.19693193021212,262.81821695521984,61.55643666090171,289.99999999999204,31.446283007160176,-12.31689038781671,211.1600396700908,0.7281380678279192,18.99750664495059,0.0655086436032797
A,sen,sɛn,224.7,224.97,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,240.34517830284145,220.61951657062409,1.4825692796622398,223.5351425401322,224.7336138793149,65.32096715231782,270.00000000001023,-22.56186536426291,5.57021276789235,0,0,159.03380494015096,0.5890140923709072
A,sen,sɛn,225.2,225.47,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,246.78504818478595,111.01760565373492,13.829598070691205,224.34107936531154,116.50300133978674,62.76888555901201,270.00000000001023,-151.11436697932285,81.64533945343031,85.77756047520779,0.3176946684266835,239.50478530781535,0.8870547603992827
A,kim,kim,225.47,225.67,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,310.6537367187791,167.79008901578044,10.66379887681637,281.40351696490535,268.35401368062014,65.90453263558697,199.99999999998863,141.00086509738634,-39.201329029551225,85.40235628413484,0.42701178142069846,0,0
A,dé.se,de,225.67,225.78,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,247.53765059076568,200.96077204775497,3.608808775057287,230.3300496072103,216.64041523240112,64.39207625150891,110.00000000001364,-42.090165753097594,-41.339867167890475,33.85918459591153,0.30781076905370297,110.00000000001364,1
A,dé.se,sɛ,225.78,225.95,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,211.4705684071488,196.35404668338265,1.2839946965929323,201.42264695109168,200.66231411373124,62.60633316130993,169.9999999999875,-16.745201019365613,-14.51868728040292,105.6895826410198,0.6217034273001621,16.360077404300455,0.0962357494370686
A,men,mɛn,225.95,226.12,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,224.49917712245175,195.4653135423957,2.397570495834824,206.0845514915085,221.737345448955,66.63261216668523,170.00000000001592,27.10991743511996,7.1170759303402,170.00000000001592,1,19.879843772685035,0.11694025748637162
A,uy.ghur,uj,226.15,226.3,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,231.57422533458796,205.60259190047623,2.059394828334863,213.0102509349745,206.32336394758872,65.97062327705363,150.00000000000568,-23.07955306531301,-7.1863605490403515,34.841788150771436,0.23227858767180076,150.00000000000568,1
A,uy.ghur,ʁur,226.3,226.48,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,245.7211809682698,189.5692985657984,4.4915626649222915,223.593654272708,239.15455248094435,66.28923560771094,179.9999999999784,57.71123775136367,-27.03067907998369,122.14796242568582,0.6785997912538916,50.61194311466011,0.28117746174814545
A,de.se,dɛ,226.48,226.58,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,227.995247174467,172.80163499099376,4.79864258627323,193.39008065651936,186.38524815694245,65.80561845613514,100.00000000002274,-54.62100471359051,-35.24744647441867,0,0,100.00000000002274,1
A,de.se,sɛ,226.58,226.75,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,176.18654294217947,166.34842121171934,0.9947467453759824,170.51520191594597,167.21886853725982,63.12310869253281,169.9999999999875,36.40036041786899,9.740665929250971,38.46603404593907,0.22627078850554055,128.32640854858823,0.754861226756457
A,uy.ghur.che,uj,226.75,226.86,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,213.36333373507128,170.72221263385745,3.859937909824565,198.63753532145697,205.81966893075233,63.872733587504094,109.99999999998522,55.448597869774176,-8.580465207482655,51.772928038388955,0.4706629821672356,0,0
A,uy.ghur.che,ʁur,226.86,227.02,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,246.65401052126867,195.66488293325384,4.0092467356515336,214.06657022237349,223.7916859944757,65.35780076206584,160.000000000025,41.96830676982357,41.96830676982262,160.000000000025,1,44.150892847881096,0.2759430802992137
A,uy.ghur.che,t͡ʃɛ,227.02,227.21,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,298.6128801045897,179.54262856205554,8.80739967492196,226.21488279219815,193.7773575675603,61.240047851221455,189.99999999999773,-87.75715866945697,-57.25897550109932,79.38139391220034,0.4177968100642173,189.99999999999773,1
A,bil.mi.se,bil,227.21,227.4,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,239.38391909238368,178.36814705628558,5.093618863552184,213.92560491033677,238.47532639541657,69.57981734130409,189.99999999999773,43.91873073163862,-1.7572162182075135,167.04325193322234,0.8791750101748649,9.4867735456603,0.04993038708242322
A,bil.mi.se,mi,227.4,227.47,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,234.6055056504684,204.24961206207757,2.3988423872998403,225.14461890085897,227.17805793296475,70.36786123854444,69.99999999999318,-31.86723817115701,-31.86723817115701,0,0,69.99999999999318,1
A,bil.mi.se,sɛ,227.47,227.77,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,211.1545142754931,151.38845466228986,5.760526867207318,180.15642407882353,158.75692745233357,58.534522973857584,300.00000000001137,-45.68616230730854,26.052466782618534,44.04692420192191,0.14682308067306749,210.1168726721596,0.7003895755738389
A,u,u,228.01,228.1,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,216.12907346685847,183.40326129509177,2.842486342053345,194.75042099750715,181.11588537432183,67.72591606906711,90.00000000000341,43.31435916216005,43.31435916216005,90.00000000000341,1,59.150332014098694,0.6572259112677383
A,ö.zi.ni,ø,228.1,228.13,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,222.32189810714337,216.12907346685847,0.4890828214419791,221.36437614364243,220.4702335271257,66.752879349295,30.000000000001137,26.771764990931302,26.771764990931302,17.705829859465894,0.5901943286488408,0,0
A,ö.zi.ni,zi,228.13,228.25,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,220.3923438951929,198.83506893971176,1.7820225278922095,207.97347934945532,206.7615056746675,59.49624021474095,120.00000000000456,24.82165200502846,24.82165200502846,120.00000000000456,1,61.80589044731733,0.5150490870609582
A,ö.zi.ni,ni,228.25,228.31,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,224.625029386787,220.3923438951929,0.32933501753375083,223.17453371986323,223.7854539703453,57.34685997667356,60.000000000002274,20.60974852145787,3.7470487690415424,60.000000000002274,1,0,0
A,qan.daq,qan,228.31,228.47,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,228.15420505202505,205.3402703953255,1.823911848259872,214.10635013650423,208.0915571037824,58.63873279808316,159.9999999999966,27.8099960670868,3.940975208445367,74.22270081488591,0.4638918800930468,140.25112918852756,0.8765695574283159
A,qan.daq,daq,228.47,228.7,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,239.47569414136495,115.9815352933472,12.551809132570082,235.22979608727212,147.0560054497012,59.837195564878215,229.99999999998977,-125.86150086618088,-118.90853096006038,73.12637904388453,0.317940778451686,229.99999999998977,1
A,uy.ghur,uj,228.7,228.81,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,193.9034424150533,106.54299199009992,10.366832582058656,177.52647240512368,193.00891050272855,68.1984595019058,113.614999207158,127.6873937183082,0.8817249415957563,107.14223788613708,0.943028989427541,5.392087542418267,0.04745929305149837
A,uy.ghur,ʁur,228.81,229.09,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,199.57539379545864,161.5930861351556,3.654820619915432,186.0393112972857,164.12184147870127,65.53728782564653,278.1201177231196,-31.738405631573578,-22.697658658249953,86.06326655626617,0.30944639050507594,278.1201177231196,1
A,dep,dɛp,229.5,229.68,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,193.4388897329405,119.4804939573296,8.341233144188315,167.07802302058352,125.18871933992742,66.48169365812396,180.00000000000682,-111.28956472390354,-17.87721342475442,67.73078997812831,0.376282166545143,167.87479234858438,0.932637735269878
A,éy.ta.lay.du,ej,229.68,229.84,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,194.17593105639835,124.96235222641454,7.630450418166032,182.56676542680108,194.07722780636357,70.54685637230538,159.9999999999966,112.22554284714994,-6.908205228102578,121.01200034160796,0.7563250021350659,0,0
A,éy.ta.lay.du,ta,229.84,230,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,190.45207851334993,164.82995490002122,2.5013949905867285,173.7295082369989,170.64163889727746,65.4301097098851,159.9999999999966,-20.331802864562583,-16.814561824039412,0,0,159.9999999999966,1
A,éy.ta.lay.du,laj,230,230.23,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,164.82995490002122,144.2772553693749,2.3056148008040633,152.74972167288303,144.65464290804522,61.33826946248898,229.99999999998977,-20.331802864562583,1.5657561309033046,0,0,181.05991504896224,0.7872170219520448
A,éy.ta.lay.du,du,230.23,230.33,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,145.94152008367212,145.0655789968787,0.10422176085105496,145.51865863408145,145.97245493904973,57.13362923499059,100.00000000002274,2.0013691979354737,-1.532021626507,60.59397168468195,0.6059397168466817,0,0
A,til.ni,til,230.33,230.65,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,272.36477654373095,144.04807208088232,11.027877452459936,236.25149868008427,266.39229599060826,62.18485867334572,319.9999999999932,51.27335309322847,21.69775325385386,319.9999999999932,1,17.866772765728456,0.05583366489290262
A,til.ni,ni,230.65,230.72,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,272.8273408982776,261.89258872751645,0.7081559411753595,268.45170597342553,269.8425059648004,63.975382503342075,69.99999999999318,-34.50467351269933,-13.420013793597247,0,0,69.99999999999318,1
A,bi.lish,bi,230.72,230.85,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,261.89258872751645,186.08556502300016,5.916109034129057,219.6984235940418,192.48236743959873,64.93383873207705,129.99999999999545,-70.71991935466946,5.847546647888741,0,0,81.3528291791954,0.6257909936861403
A,bi.lish,liʃ,230.85,231.06,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,215.3387135269044,184.0244038982528,2.7205273442488416,202.40970309957206,190.56838483330353,63.84334803420664,210.00000000000796,22.732042685130452,-20.04679282878901,47.533542517044225,0.22635020246210677,210.00000000000796,1
A,ké.rek,ke,231.06,231.18,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,184.0244038982528,154.06770019808926,3.0759919311347295,161.04188150079133,162.47007843707345,62.64549116473796,120.00000000000456,-28.89305357648363,-27.538595209493742,0,0,120.00000000000456,1
A,ké.rek,rɛk,231.18,231.46,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,165.3906101287038,154.75212257500291,1.151017582389386,155.00036413853104,164.2323512634513,54.41319409820048,280.00000000000114,15.716455609572792,14.90040125732418,280.00000000000114,1,0,0
A,eng,ɛŋ,232.2,232.48,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,256.0625028259947,193.94555202008,4.810131772676661,239.44946587717092,253.37898373324313,67.7905129508969,280.00000000000114,49.64588487971202,-37.62843164439638,218.8247363503706,0.7815169155370346,0,0
A,mu.hi.mi,mu,232.48,232.58,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,233.2074530976273,193.9823586727002,3.188261292645473,210.31327834466936,199.78074486537,67.31571563439383,99.99999999999432,-38.09840163073535,-23.309988881089236,0,0,99.99999999999432,1
A,mu.hi.mi,hi,232.58,232.71,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,193.9823586727002,166.53067605690066,2.641649995826496,181.56730148819648,172.70038692558833,71.04400575774127,129.99999999999545,-23.483033354997065,-21.68520076023582,0,0,129.99999999999545,1
A,mu.hi.mi,mi,232.71,232.79,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,166.53067605690066,156.17870205185625,1.111082734925585,161.9159296334217,158.3769793793156,66.30938782107339,80.0000000000125,-16.659570165372777,-14.407235854611567,0,0,80.0000000000125,1
A,shu,ʃu,232.79,233.06,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,158.39691469569522,119.58947664355988,4.865445482740572,121.88994442191563,120.08953344172832,57.913743435419214,269.9999999999818,188.82716479997217,157.44489434815165,269.9999999999818,1,241.6071882304891,0.8948414378907606
A,til.ni,til,233.06,233.15,2,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,247.0623565206228,158.39691469569522,7.695971733397161,238.26693112056995,241.77510339291516,69.46406761283545,90.00000000000341,169.0782644672106,16.62784849734619,90.00000000000341,1,0,0
A,til.ni,ni,233.15,233.29,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,261.9433106662971,223.41543999805992,2.7543087304942553,254.62976816256088,235.39698678332115,65.48251924462664,140.00000000001478,-31.465233388434967,-31.35890294352115,42.155278519459216,0.30110913228181974,140.00000000001478,1
A,un.tu.mang.lar,un,233.29,233.44,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,225.50476770245055,180.60552830771348,3.843790579290138,210.53913092624842,180.28810291497857,67.78917539504909,150.00000000000568,-46.902943271794115,14.575175110115634,51.117503886985105,0.34078335924655445,124.18762921402048,0.8279175280934385
A,un.tu.mang.lar,tu,233.44,233.56,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,205.22280893833133,174.4872589971723,2.8088326699897177,188.39209364266213,195.09752423631667,58.374318738376616,119.99999999997613,-32.31818465697101,-30.65702081462383,10.95018226578759,0.0912515188815814,119.99999999997613,1
A,un.tu.mang.lar,maŋ,233.56,233.76,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,176.8016134706086,153.39453883639152,2.458611837996977,161.7512660420653,154.2547405021795,66.04786773669032,203.78920100867504,-31.14746227468101,-1.9456364802627952,15.86060396158473,0.07782848101411205,203.78920100867504,1
A,un.tu.mang.lar,lar,233.76,234.03,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,158.77627284767834,153.2519963859638,0.6130736144807667,153.05863976601307,158.12989656544937,52.753510316209855,266.2107989913238,7.241265055531654,7.112999521394552,266.2107989913238,1,7.825216532353352,0.02939481253954835
A,mu.shu,mu,234.56,234.62,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,171.6520883896788,170.35933582522011,0.13087679281021458,--undefined--,171.00571210744957,52.15983874033534,60.000000000002274,13.207478004077466,2.178525808236338,60.000000000002274,1,0,0
A,mu.shu,ʃu,234.62,234.7,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,176.7059793741076,171.6520883896788,0.5023613854317617,173.34587772041263,172.72938219339363,55.90503917309477,80.0000000000125,58.8825573053825,21.18339374772526,80.0000000000125,1,0,0
A,et.rap.ti.ki,ɛt,234.7,234.85,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,252.33590517895968,176.7059793741076,6.167935741477379,220.81407833546965,249.00539965221495,65.45529423837733,150.00000000000568,58.8825573053825,14.901571355557817,129.2341223226856,0.8615608154845381,0,0
A,et.rap.ti.ki,rap,234.85,235.01,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,262.71964117730664,249.0940043559572,0.9220051822431136,255.2281244145483,254.33712642160495,71.33037401942003,159.9999999999966,17.840056790572632,14.519518601997238,159.9999999999966,1,0,0
A,et.rap.ti.ki,ti,235.01,235.14,4,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,299.0438717853489,262.71964117730664,2.241997096848628,--undefined--,290.6613570296433,44.40158084718123,129.99999999999545,17.840056790572632,16.48464830500709,129.99999999999545,1,0,0
A,et.rap.ti.ki,ki,235.14,235.35,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,327.31586258071354,291.4780063192063,2.0075579147177187,308.43097002104685,328.47039921299057,65.21636132687249,210.00000000000796,-24.039179516345843,-17.99904032271033,190.30763032839104,0.906226811087542,74.83393856222165,0.35635208839151816
A,mu.shu,mu,235.66,235.74,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,216.016091711978,189.45541522220256,2.2713649213957687,--undefined--,199.41566890587288,53.98087455592113,79.99999999998408,-100.31543207669694,-32.49871359255127,0,0,79.99999999998408,1
A,mu.shu,ʃu,235.74,235.82,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,189.45541522220256,167.86022858073463,2.095175119649129,173.06839538766354,174.90031081838137,60.588838708202545,80.0000000000125,31.366894890203707,-22.366338578165305,0,0,80.0000000000125,1
A,dos.tung.lar.ghi.mu,dos,235.82,236.02,5,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,219.13383064509665,164.21660085233412,4.994547018746125,203.1511188943074,213.00270044781487,65.26437483125153,199.99999999998863,65.33345018641722,15.235646052735085,199.99999999998863,1,15.077163848587816,0.07538581924294337
A,dos.tung.lar.ghi.mu,tuŋ,236.02,236.16,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,231.92898746692148,219.13383064509665,0.982450986876472,229.35362082743495,228.87761629787127,67.33846095248572,140.00000000001478,15.645042190307212,-6.315104771431439,70.14579369459284,0.5010413835327531,0,0
A,dos.tung.lar.ghi.mu,lar,236.16,236.31,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,225.57899314774616,215.87961547980575,0.7608684181585801,219.49972483747973,222.14089699653425,65.72039826753479,149.99999999997726,-14.52020501038995,2.926501832753152,0,0,65.50898641336289,0.43672657608915216
A,dos.tung.lar.ghi.mu,ʁi,236.31,236.38,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,242.2871669083536,221.1604614544121,1.579494064390925,226.3450435675369,222.86119602714172,65.29531978316791,70.0000000000216,31.46544380335523,31.465443803346226,70.0000000000216,1,15.346982672042486,0.2192426096005393
A,dos.tung.lar.ghi.mu,mu,236.38,236.47,5,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,272.25441878053084,242.2871669083536,2.018849666179694,251.29478233002473,257.72541425569955,65.72795747341235,90.00000000000341,27.741944703015182,27.741944703015182,90.00000000000341,1,0,0
A,uy.ghur.che,uj,236.47,236.55,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,315.2097422270188,190.35224756374,8.731686246866545,251.56574054961703,198.08052825199323,68.47784134531877,79.99999999998408,-107.36757563065188,-101.8495128207941,14.150026683012127,0.1768753335376868,79.99999999998408,1
A,uy.ghur.che,ʁur,236.55,236.71,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,236.69130807506647,178.7772587312078,4.858121959060055,184.55230047106275,200.8493568339968,64.16568385250159,159.9999999999966,84.27510143487861,84.04740849404469,159.9999999999966,1,44.620032851327096,0.2788752053208003
A,uy.ghur.che,t͡ʃɛ,236.71,236.83,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,347.85198943150476,236.69130807506647,6.665602131258524,346.43690593962276,336.70128316403384,56.17446243491891,120.00000000000456,-208.2896638897844,-84.11358978886585,98.68026514212148,0.8223355428509811,0,0
A,ö.gi.ting.lar,ø,236.83,236.87,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,303.06212062353586,144.21977042372103,12.856135105088857,183.060065262905,171.49772129588817,63.7287255822999,39.99999999999204,-190.759983031329,-173.2303021728736,0,0,25.75224373418905,0.6438060933548544
A,ö.gi.ting.lar,ɡi,236.87,236.97,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,175.7698250057924,164.0747961995691,1.1920053401795574,169.44483905705215,174.20088756910198,65.26992911179633,100.00000000002274,10.336139370128308,-9.16266137147998,59.93180420043131,0.5993180420041769,28.411447379795614,0.28411447379789156
A,ö.gi.ting.lar,tiŋ,236.97,237.13,4,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,171.3481684967425,167.05842621247038,0.43893622911886254,169.43673075461504,168.94514526990855,68.38917443676243,159.9999999999966,-5.921812022670093,-3.7137711339658055,103.32491987963976,0.6457807492477623,0,0
A,ö.gi.ting.lar,lar,237.13,237.37,4,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,169.502198319446,156.5863881825241,1.3721421287537812,161.35767009088315,160.37779773692023,68.62740299063026,239.99999999998067,20.896382964717123,19.973216961352783,7.771195918280682,0.03237998299283878,146.18889510816757,0.6091203962840805
A,uy.ghur.lar,uj,237.37,237.5,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,178.17404885372264,166.68739100821335,1.1537069568983416,177.32094379590666,176.92426209814388,68.17331864496396,130.00000000002387,20.866800656288653,-0.6360362343920778,63.89427499811973,0.4914944230623692,0,0
A,uy.ghur.lar,ʁur,237.5,237.65,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,182.39952578175524,173.95461050260198,0.8206927431502518,177.49232394870342,177.4911594104184,64.969530189497,149.99999999997726,16.160769523630094,8.465914528962346,149.99999999997726,1,31.268349096961856,0.20845566064644397
A,uy.ghur.lar,lar,237.65,237.83,3,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,190.40188848192744,182.39952578175524,0.7433497113519589,189.17499280493033,187.25535200219784,64.27581947307725,180.00000000000682,15.14721781474109,-10.661737227982576,94.95794523516564,0.5275441401953448,0,0
A,togh.ri.liq,toʁ,237.83,237.96,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,183.7558012287669,172.25868315987776,1.1185570720814455,175.59684960069208,172.6143374211181,63.54668779955692,129.99999999999545,-10.816495033703395,-4.721571232876869,0,0,125.56926423511072,0.9659174171931932
A,togh.ri.liq,ri,237.96,238.02,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,176.5128563473236,171.9246038001777,0.4559669445622791,172.8525626457769,172.14113836067023,61.18012501307105,60.000000000002274,19.257607433171486,10.471344388935549,60.000000000002274,1,18.46497556243776,0.3077495927072843
A,togh.ri.liq,liq,238.02,238.18,3,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,189.99123593472223,176.5128563473236,1.2739152483451992,185.57256459740688,189.07526464927992,58.88494404770341,159.9999999999966,19.63480792474998,-1.3354459620665,75.49493769724336,0.47184336060778104,0,0
