subject,word,syllable,start_time,end_time,word_len_syls,syl_position,closed_syl,is_initial,is_final,is_penultimate,is_first_heavy,is_last_heavy,preceding_heavy,following_heavy,gesture
A,kel.gü.si.de,ɡy,200.3221,200.4521,4,1,False,False,False,False,False,False,True,False,0
A,kel.gü.si.de,si,200.4521,200.6221,4,2,False,False,False,True,False,False,True,False,0
A,kel.gü.si.de,dɛ,200.6221,200.9421,4,3,False,False,True,False,False,False,True,False,0
A,me.si.len,mɛ,201.1921,201.2821,3,0,False,True,False,False,False,False,False,True,0
A,me.si.len,si,201.2821,201.4321,3,1,False,False,False,True,False,False,False,True,0
A,me.si.len,lɛn,201.4321,201.5821,3,2,True,False,True,False,True,True,False,False,0
A,si.ler,si,201.5821,201.7621,2,0,False,True,False,True,False,False,False,True,0
A,si.ler,lɛr,201.7621,202.0621,2,1,True,False,True,False,True,True,False,False,0
A,biz.ning,biz,202.3643,202.6343,2,0,True,True,False,True,True,False,False,True,0
A,biz.ning,niŋ,202.6343,202.7443,2,1,True,False,True,False,False,True,True,False,0
A,tegh.di.ri.miz,tɛʁ,202.7443,202.9443,4,0,True,True,False,False,True,False,False,True,0
A,tegh.di.ri.miz,di,202.9443,203.0643,4,1,False,False,False,False,False,False,True,True,0
A,tegh.di.ri.miz,ri,203.0643,203.1243,4,2,False,False,False,True,False,False,True,True,0
A,tegh.di.ri.miz,miz,203.1243,203.2643,4,3,True,False,True,False,False,True,True,False,0
A,qan.daq,qan,203.2643,203.4943,2,0,True,True,False,True,True,False,False,True,0
A,qan.daq,daq,203.4943,203.6943,2,1,True,False,True,False,False,True,True,False,0
A,bo.lar,bo,203.6943,203.8043,2,0,False,True,False,True,False,False,False,True,0
A,bo.lar,lar,203.8043,204.1043,2,1,True,False,True,False,True,True,False,False,0
A,bel.kim,bɛl,204.1743,204.3443,2,0,True,True,False,True,True,False,False,True,0
A,bel.kim,kim,204.3443,204.5143,2,1,True,False,True,False,False,True,True,False,0
A,xu.da.yim,χu,204.5143,204.6143,3,0,False,True,False,False,False,False,False,True,0
A,xu.da.yim,da,204.6143,204.7243,3,1,False,False,False,True,False,False,False,True,0
A,xu.da.yim,jim,204.7243,204.8143,3,2,True,False,True,False,True,True,False,False,0
A,buy.ru.sa,buj,204.8143,204.9043,3,0,True,True,False,False,True,True,False,False,0
A,buy.ru.sa,ru,204.9043,204.9743,3,1,False,False,False,True,False,False,True,False,0
A,buy.ru.sa,sa,204.9743,205.1143,3,2,False,False,True,False,False,False,True,False,0
A,we.ten,wɛ,205.1143,205.2043,2,0,False,True,False,True,False,False,False,True,0
A,we.ten,tɛn,205.2043,205.4143,2,1,True,False,True,False,True,True,False,False,0
A,a.zad,a,205.4143,205.5343,2,0,False,True,False,True,False,False,False,True,0
A,a.zad,zad,205.5343,205.7643,2,1,True,False,True,False,True,True,False,False,0
A,bo.lap,bo,205.7643,205.8943,2,0,False,True,False,True,False,False,False,True,0
A,bo.lap,lap,205.8943,206.1643,2,1,True,False,True,False,True,True,False,False,0
A,mu.te.xe.sis.ler,mu,206.3943,206.4943,5,0,False,True,False,False,False,False,False,True,0
A,mu.te.xe.sis.ler,tɛ,206.4943,206.5943,5,1,False,False,False,False,False,False,False,True,0
A,mu.te.xe.sis.ler,χɛ,206.5943,206.7543,5,2,False,False,False,False,False,False,False,True,0
A,mu.te.xe.sis.ler,sis,206.7543,206.9643,5,3,True,False,False,True,True,False,False,True,0
A,mu.te.xe.sis.ler,lɛr,206.9643,207.0543,5,4,True,False,True,False,False,True,True,False,0
A,ké.rek,ke,207.0543,207.2143,2,0,False,True,False,True,False,False,False,True,0
A,ké.rek,rɛk,207.2143,207.4043,2,1,True,False,True,False,True,True,False,False,0
A,bop,bop,207.4043,207.6043,1,0,True,True,True,False,True,True,False,False,0
A,qa.lar,qa,207.6043,207.6943,2,0,False,True,False,True,False,False,False,True,0
A,qa.lar,lar,207.6943,207.9043,2,1,True,False,True,False,True,True,False,False,0
A,shun.daq.mu,ʃun,207.9043,208.0843,3,0,True,True,False,False,True,False,False,True,0
A,shun.daq.mu,daq,208.0843,208.3043,3,1,True,False,False,True,False,True,True,False,0
A,shun.daq.mu,mu,208.3043,208.4643,3,2,False,False,True,False,False,False,True,False,0
A,shu,ʃu,209.0781,209.2381,1,0,False,True,True,False,False,False,False,False,0
A,we.ten.ni,wɛ,209.2381,209.3181,3,0,False,True,False,False,False,False,False,True,0
A,we.ten.ni,tɛn,209.3181,209.5181,3,1,True,False,False,True,True,True,False,False,0
A,we.ten.ni,ni,209.5181,209.5781,3,2,False,False,True,False,False,False,True,False,0
A,bash.qu.rush,baʃ,209.5781,209.8281,3,0,True,True,False,False,True,False,False,True,0
A,bash.qu.rush,qu,209.8281,209.9181,3,1,False,False,False,True,False,False,True,True,0
A,bash.qu.rush,ruʃ,209.9181,210.0881,3,2,True,False,True,False,False,True,True,False,0
A,ké.rek,ke,210.0881,210.2381,2,0,False,True,False,True,False,False,False,True,0
A,ké.rek,rɛk,210.2381,210.6681,2,1,True,False,True,False,True,True,False,False,0
A,ish.lar.ni,iʃ,211.1437,211.3937,3,0,True,True,False,False,True,False,False,True,0
A,ish.lar.ni,lar,211.3937,211.5737,3,1,True,False,False,True,False,True,True,False,0
A,ish.lar.ni,ni,211.5737,211.6337,3,2,False,False,True,False,False,False,True,False,0
A,uy.ghur.che,uj,211.6337,211.7337,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,211.7337,211.9037,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,211.9037,212.0237,3,2,False,False,True,False,False,False,True,False,0
A,yür.gü.züsh,jyr,212.0237,212.2837,3,0,True,True,False,False,True,False,False,True,0
A,yür.gü.züsh,ɡy,212.2837,212.3737,3,1,False,False,False,True,False,False,True,True,0
A,yür.gü.züsh,zyʃ,212.3737,212.6037,3,2,True,False,True,False,False,True,True,False,0
A,ké.rek,ke,212.6037,212.7737,2,0,False,True,False,True,False,False,False,True,0
A,ké.rek,rɛk,212.7737,213.1637,2,1,True,False,True,False,True,True,False,False,0
A,shu.nga,ʃu,213.4828,213.6528,2,0,False,True,False,True,False,False,False,False,0
A,shu.nga,ŋa,213.6528,213.7628,2,1,False,False,True,False,False,False,False,False,0
A,til.ni,til,213.7628,213.9728,2,0,True,True,False,True,True,True,False,False,0
A,til.ni,ni,213.9728,214.0628,2,1,False,False,True,False,False,False,True,False,0
A,un.tup,un,214.0628,214.2028,2,0,True,True,False,True,True,False,False,True,0
A,un.tup,tup,214.2028,214.3728,2,1,True,False,True,False,False,True,True,False,0
A,qal.mas.liq,qal,214.3728,214.5128,3,0,True,True,False,False,True,False,False,True,0
A,qal.mas.liq,mas,214.5128,214.7128,3,1,True,False,False,True,False,False,True,True,0
A,qal.mas.liq,liq,214.7128,214.8028,3,2,True,False,True,False,False,True,True,False,0
A,ké.rek,ke,214.8028,214.9128,2,0,False,True,False,True,False,False,False,True,0
A,ké.rek,rɛk,214.9128,215.1028,2,1,True,False,True,False,True,True,False,False,0
A,em.di,ɛm,215.1028,215.2328,2,0,True,True,False,True,True,True,False,False,0
A,em.di,di,215.2328,215.2928,2,1,False,False,True,False,False,False,True,False,0
A,til,til,215.2928,215.5028,1,0,True,True,True,False,True,True,False,False,0
A,dé.gen,de,215.5028,215.6028,2,0,False,True,False,True,False,False,False,True,0
A,dé.gen,ɡɛn,215.6028,215.9282499593211,2,1,True,False,True,False,True,True,False,False,0
A,uy.ghur.lar.ning,uj,216.1864,216.2764,4,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.lar.ning,ʁur,216.2764,216.4364,4,1,True,False,False,False,False,False,True,True,0
A,uy.ghur.lar.ning,lar,216.4364,216.5964,4,2,True,False,False,True,False,False,True,True,0
A,uy.ghur.lar.ning,niŋ,216.5964,216.6964,4,3,True,False,True,False,False,True,True,False,0
A,em.di,ɛm,216.6964,216.8364,2,0,True,True,False,True,True,True,False,False,0
A,em.di,di,216.8364,216.8964,2,1,False,False,True,False,False,False,True,False,0
A,me.de.ni.yet.ning,mɛ,216.8964,217.0064,5,0,False,True,False,False,False,False,False,True,0
A,me.de.ni.yet.ning,dɛ,217.0064,217.1464,5,1,False,False,False,False,False,False,False,True,0
A,me.de.ni.yet.ning,ni,217.1464,217.2164,5,2,False,False,False,False,False,False,False,True,0
A,me.de.ni.yet.ning,jɛt,217.2164,217.4264,5,3,True,False,False,True,True,False,False,True,0
A,me.de.ni.yet.ning,niŋ,217.4264,217.62094400469212,5,4,True,False,True,False,False,True,True,False,0
A,mu.him,mu,217.8164,217.9164,2,0,False,True,False,True,False,False,False,True,0
A,mu.him,him,217.9164,218.1564,2,1,True,False,True,False,True,True,False,False,0
A,bir,bir,218.1564,218.3664,1,0,True,True,True,False,True,True,False,False,0
A,par.chi.si,par,218.3964,218.6064,3,0,True,True,False,False,True,True,False,False,0
A,par.chi.si,t͡ʃi,218.6064,218.7364,3,1,False,False,False,True,False,False,True,False,0
A,par.chi.si,si,218.7364,218.8764,3,2,False,False,True,False,False,False,True,False,0
A,til,til,219.6846,219.8746,1,0,True,True,True,False,True,True,False,False,0
A,bil.mi.se,bil,219.8746,220.0146,3,0,True,True,False,False,True,True,False,False,0
A,bil.mi.se,mi,220.0146,220.1646,3,1,False,False,False,True,False,False,True,False,0
A,bil.mi.se,sɛ,220.1646,220.54687642539875,3,2,False,False,True,False,False,False,True,False,0
A,dé.mek,de,220.8446,220.9146,2,0,False,True,False,True,False,False,False,True,0
A,dé.mek,mɛk,220.9146,221.0946,2,1,True,False,True,False,True,True,False,False,0
A,bu,bu,221.0946,221.2246,1,0,False,True,True,False,False,False,False,False,0
A,me.de.ni.yet.ni,mɛ,221.2246,221.3346,5,0,False,True,False,False,False,False,False,True,0
A,me.de.ni.yet.ni,dɛ,221.3346,221.4646,5,1,False,False,False,False,False,False,False,True,0
A,me.de.ni.yet.ni,ni,221.4646,221.5846,5,2,False,False,False,False,False,False,False,True,0
A,me.de.ni.yet.ni,jɛt,221.5846,221.7446,5,3,True,False,False,True,True,True,False,False,0
A,me.de.ni.yet.ni,ni,221.7446,221.89451660083023,5,2,False,False,False,False,False,False,False,True,0
A,yo.qat.ti,jo,222.1346,222.2446,3,0,False,True,False,False,False,False,False,True,0
A,yo.qat.ti,qat,222.2446,222.4846,3,1,True,False,False,True,True,True,False,False,0
A,yo.qat.ti,ti,222.4846,222.5646,3,2,False,False,True,False,False,False,True,False,0
A,dé.gen,de,222.5646,222.6646,2,0,False,True,False,True,False,False,False,True,0
A,dé.gen,ɡɛn,222.6646,222.8246,2,1,True,False,True,False,True,True,False,False,0
A,gep,ɡɛp,222.8246,223.1391,1,0,True,True,True,False,True,True,False,False,0
A,e.ger,ɛ,223.5066,223.5866,2,0,False,True,False,True,False,False,False,True,0
A,e.ger,ɡɛr,223.5866,223.7466,2,1,True,False,True,False,True,True,False,False,0
A,til,til,223.7466,224.0166,1,0,True,True,True,False,True,True,False,False,0
A,bil.mi.se,bil,224.0166,224.1866,3,0,True,True,False,False,True,True,False,False,0
A,bil.mi.se,mi,224.1866,224.2766,3,1,False,False,False,True,False,False,True,False,0
A,bil.mi.se,sɛ,224.2766,224.5666,3,2,False,False,True,False,False,False,True,False,0
A,sen,sɛn,224.6966,224.9666,1,0,True,True,True,False,True,True,False,False,0
A,sen,sɛn,225.1966,225.4666,1,0,True,True,True,False,True,True,False,False,0
A,kim,kim,225.4666,225.6666,1,0,True,True,True,False,True,True,False,False,0
A,dé.se,de,225.6666,225.7766,2,0,False,True,False,True,False,False,False,False,0
A,dé.se,sɛ,225.7766,225.9466,2,1,False,False,True,False,False,False,False,False,0
A,men,mɛn,225.9466,226.1166,1,0,True,True,True,False,True,True,False,False,0
A,uy.ghur,uj,226.1466,226.2966,2,0,True,True,False,True,True,False,False,True,0
A,uy.ghur,ʁur,226.2966,226.4766,2,1,True,False,True,False,False,True,True,False,0
A,de.se,dɛ,226.4766,226.5766,2,0,False,True,False,True,False,False,False,False,0
A,de.se,sɛ,226.5766,226.7466,2,1,False,False,True,False,False,False,False,False,0
A,uy.ghur.che,uj,226.7466,226.8566,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,226.8566,227.0166,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,227.0166,227.2066,3,2,False,False,True,False,False,False,True,False,0
A,bil.mi.se,bil,227.2066,227.3966,3,0,True,True,False,False,True,True,False,False,0
A,bil.mi.se,mi,227.3966,227.4666,3,1,False,False,False,True,False,False,True,False,0
A,bil.mi.se,sɛ,227.4666,227.7666,3,2,False,False,True,False,False,False,True,False,0
A,u,u,228.0066,228.0966,1,0,False,True,True,False,False,False,False,False,0
A,ö.zi.ni,ø,228.0966,228.1266,3,0,False,True,False,False,False,False,False,False,0
A,ö.zi.ni,zi,228.1266,228.2466,3,1,False,False,False,True,False,False,False,False,0
A,ö.zi.ni,ni,228.2466,228.3066,3,2,False,False,True,False,False,False,False,False,0
A,qan.daq,qan,228.3066,228.4666,2,0,True,True,False,True,True,False,False,True,0
A,qan.daq,daq,228.4666,228.6966,2,1,True,False,True,False,False,True,True,False,0
A,uy.ghur,uj,228.6966,228.81021499920715,2,0,True,True,False,True,True,False,False,True,0
A,uy.ghur,ʁur,228.81021499920715,229.08833511693027,2,1,True,False,True,False,False,True,True,False,0
A,dep,dɛp,229.4966,229.6766,1,0,True,True,True,False,True,True,False,False,0
A,éy.ta.lay.du,ej,229.6766,229.8366,4,0,True,True,False,False,True,False,False,True,0
A,éy.ta.lay.du,ta,229.8366,229.9966,4,1,False,False,False,False,False,False,True,True,0
A,éy.ta.lay.du,laj,229.9966,230.2266,4,2,True,False,False,True,False,True,True,False,0
A,éy.ta.lay.du,du,230.2266,230.3266,4,3,False,False,True,False,False,False,True,False,0
A,til.ni,til,230.3266,230.6466,2,0,True,True,False,True,True,True,False,False,0
A,til.ni,ni,230.6466,230.7166,2,1,False,False,True,False,False,False,True,False,0
A,bi.lish,bi,230.7166,230.8466,2,0,False,True,False,True,False,False,False,True,0
A,bi.lish,liʃ,230.8466,231.0566,2,1,True,False,True,False,True,True,False,False,0
A,ké.rek,ke,231.0566,231.1766,2,0,False,True,False,True,False,False,False,True,0
A,ké.rek,rɛk,231.1766,231.4566,2,1,True,False,True,False,True,True,False,False,0
A,eng,ɛŋ,232.1962,232.4762,1,0,True,True,True,False,True,True,False,False,0
A,mu.hi.mi,mu,232.4762,232.5762,3,0,False,True,False,False,False,False,False,False,0
A,mu.hi.mi,hi,232.5762,232.7062,3,1,False,False,False,True,False,False,False,False,0
A,mu.hi.mi,mi,232.7062,232.7862,3,2,False,False,True,False,False,False,False,False,0
A,shu,ʃu,232.7862,233.0562,1,0,False,True,True,False,False,False,False,False,0
A,til.ni,til,233.0562,233.1462,2,0,True,True,False,True,True,True,False,False,0
A,til.ni,ni,233.1462,233.2862,2,1,False,False,True,False,False,False,True,False,0
A,un.tu.mang.lar,un,233.2862,233.4362,4,0,True,True,False,False,True,False,False,True,0
A,un.tu.mang.lar,tu,233.4362,233.5562,4,1,False,False,False,False,False,False,True,True,0
A,un.tu.mang.lar,maŋ,233.5562,233.75998920100866,4,2,True,False,False,True,False,False,True,True,0
A,un.tu.mang.lar,lar,233.75998920100866,234.0262,4,3,True,False,True,False,False,True,True,False,0
A,mu.shu,mu,234.5638,234.6238,2,0,False,True,False,True,False,False,False,False,0
A,mu.shu,ʃu,234.6238,234.7038,2,1,False,False,True,False,False,False,False,False,0
A,et.rap.ti.ki,ɛt,234.7038,234.8538,4,0,True,True,False,False,True,False,False,True,0
A,et.rap.ti.ki,rap,234.8538,235.0138,4,1,True,False,False,False,False,True,True,False,0
A,et.rap.ti.ki,ti,235.0138,235.1438,4,2,False,False,False,True,False,False,True,False,0
A,et.rap.ti.ki,ki,235.1438,235.3538,4,3,False,False,True,False,False,False,True,False,0
A,mu.shu,mu,235.6638,235.7438,2,0,False,True,False,True,False,False,False,False,0
A,mu.shu,ʃu,235.7438,235.8238,2,1,False,False,True,False,False,False,False,False,0
A,dos.tung.lar.ghi.mu,dos,235.8238,236.0238,5,0,True,True,False,False,True,False,False,True,0
A,dos.tung.lar.ghi.mu,tuŋ,236.0238,236.1638,5,1,True,False,False,False,False,False,True,True,0
A,dos.tung.lar.ghi.mu,lar,236.1638,236.3138,5,2,True,False,False,False,False,True,True,False,0
A,dos.tung.lar.ghi.mu,ʁi,236.3138,236.3838,5,3,False,False,False,True,False,False,True,False,0
A,dos.tung.lar.ghi.mu,mu,236.3838,236.4738,5,4,False,False,True,False,False,False,True,False,0
A,uy.ghur.che,uj,236.4738,236.5538,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.che,ʁur,236.5538,236.7138,3,1,True,False,False,True,False,True,True,False,0
A,uy.ghur.che,t͡ʃɛ,236.7138,236.8338,3,2,False,False,True,False,False,False,True,False,0
A,ö.gi.ting.lar,ø,236.8338,236.8738,4,0,False,True,False,False,False,False,False,True,0
A,ö.gi.ting.lar,ɡi,236.8738,236.9738,4,1,False,False,False,False,False,False,False,True,0
A,ö.gi.ting.lar,tiŋ,236.9738,237.1338,4,2,True,False,False,True,True,False,False,True,0
A,ö.gi.ting.lar,lar,237.1338,237.3738,4,3,True,False,True,False,False,True,True,False,0
A,uy.ghur.lar,uj,237.3738,237.5038,3,0,True,True,False,False,True,False,False,True,0
A,uy.ghur.lar,ʁur,237.5038,237.6538,3,1,True,False,False,True,False,False,True,True,0
A,uy.ghur.lar,lar,237.6538,237.8338,3,2,True,False,True,False,False,True,True,False,0
A,togh.ri.liq,toʁ,237.8338,237.9638,3,0,True,True,False,False,True,False,False,True,0
A,togh.ri.liq,ri,237.9638,238.0238,3,1,False,False,False,True,False,False,True,True,0
A,togh.ri.liq,liq,238.0238,238.1838,3,2,True,False,True,False,False,True,True,False,0
A,köp.rek,køp,238.1838,238.3838,2,0,True,True,False,True,True,False,False,True,0
A,köp.rek,rɛk,238.3838,238.6038,2,1,True,False,True,False,False,True,True,False,0
A,söz.lep,søz,238.6038,238.7838,2,0,True,True,False,True,True,False,False,True,0
A,söz.lep,lɛp,238.7838,238.9738,2,1,True,False,True,False,False,True,True,False,0
A,bé.ring.lar,be,238.9738,239.0538,3,0,False,True,False,False,False,False,False,True,0
A,bé.ring.lar,riŋ,239.0538,239.2638,3,1,True,False,False,True,True,False,False,True,0
A,bé.ring.lar,lar,239.2638,239.6338,3,2,True,False,True,False,False,True,True,False,0
A,shu,ʃu,240.1564,240.3364,1,0,False,True,True,False,False,False,False,False,0
A,mé.ning,me,240.3364,240.4464,2,0,False,True,False,True,False,False,False,True,0
A,mé.ning,niŋ,240.4464,240.5964,2,1,True,False,True,False,True,True,False,False,0
A,dey.di.ghi.nim,dɛj,240.5964,240.7564,4,0,True,True,False,False,True,False,False,True,0
A,dey.di.ghi.nim,di,240.7564,240.8364,4,1,False,False,False,False,False,False,True,True,0
A,dey.di.ghi.nim,ʁi,240.8364,240.9364,4,2,False,False,False,True,False,False,True,True,0
A,dey.di.ghi.nim,nim,240.9364,241.0664,4,3,True,False,True,False,False,True,True,False,0
A,shu,ʃu,241.0664,241.2664,1,0,False,True,True,False,False,False,False,False,0
A,hem.ming.lar.gha,hɛm,241.2664,241.4164,4,0,True,True,False,False,True,False,False,True,0
A,hem.ming.lar.gha,miŋ,241.4164,241.5564,4,1,True,False,False,False,False,False,True,True,0
A,hem.ming.lar.gha,lar,241.5564,241.6764,4,2,True,False,False,True,False,True,True,False,0
A,hem.ming.lar.gha,ʁa,241.6764,241.8164,4,3,False,False,True,False,False,False,True,False,0
A,reh.met,rɛh,241.8164,242.0364,2,0,True,True,False,True,True,False,False,True,0
A,reh.met,mɛt,242.0364,242.2964,2,1,True,False,True,False,False,True,True,False,0
B,té.xi.mu,te,1.6118,1.7018,3,0,False,True,False,False,False,False,False,False,0
B,té.xi.mu,χi,1.7018,1.8218,3,1,False,False,False,True,False,False,False,False,0
B,té.xi.mu,mu,1.8218,2.0218,3,2,False,False,True,False,False,False,False,False,0
B,he,hɛ,2.0518,2.2218,1,0,False,True,True,False,False,False,False,False,0
B,him,him,2.363821612052979,2.6557,1,0,True,True,True,False,True,True,False,False,0
B,uy.ghur,uj,2.8987,3.0387,2,0,True,True,False,True,True,False,False,True,0
B,uy.ghur,ʁur,3.0387,3.217485321582134,2,1,True,False,True,False,False,True,True,False,0
B,ti.li,ti,3.217485321582134,3.321820112463512,2,0,False,True,False,True,False,False,False,False,0
B,ti.li,li,3.321820112463512,3.424575945427519,2,1,False,False,True,False,False,False,False,False,0
B,gü.zel,ɡy,3.697202273631491,3.8228144369994594,2,0,False,True,False,True,False,False,False,True,0
B,gü.zel,zɛl,3.8228144369994594,4.062881157784785,2,1,True,False,True,False,True,True,False,False,0
B,bir,bir,4.062881157784785,4.238068645684233,1,0,True,True,True,False,True,True,False,False,0
B,til,til,4.238068645684233,4.6687,1,0,True,True,True,False,True,True,False,False,0
B,na.ha.yi.ti,na,4.6687,4.8387,4,0,False,True,False,False,False,False,False,False,0
B,na.ha.yi.ti,ha,4.8387,4.9487,4,1,False,False,False,False,False,False,False,False,0
B,na.ha.yi.ti,ji,4.9487,5.0487,4,2,False,False,False,True,False,False,False,False,0
B,na.ha.yi.ti,ti,5.0487,5.2387,4,3,False,False,True,False,False,False,False,False,0
B,mol,mol,5.2387,5.7487,1,0,True,True,True,False,True,True,False,False,0
B,bay,baj,7.0087,7.252988251672053,1,0,True,True,True,False,True,True,False,False,0
B,bir,bir,7.252988251672053,7.419623043272318,1,0,True,True,True,False,True,True,False,False,0
B,til,til,7.419623043272318,7.8175,1,0,True,True,True,False,True,True,False,False,0
B,he,hɛ,8.418230492049812,8.817672591296942,1,0,False,True,True,False,False,False,False,False,0
B,he.'e,hɛ,14.4722,14.645032657021995,2,0,False,True,False,True,False,False,False,False,0
B,he.'e,ɛ,14.645032657021995,14.805586040183911,2,1,False,False,True,False,False,False,False,False,0
B,qa.zaq.che,qa,17.5292,17.685947980860952,3,0,False,True,False,False,False,False,False,True,0
B,qa.zaq.che,zaq,17.685947980860952,17.98786912278179,3,1,True,False,False,True,True,True,False,False,0
B,qa.zaq.che,t͡ʃɛ,17.98786912278179,18.07168000833172,3,2,False,False,True,False,False,False,True,False,0
B,qir.ghiz.che,qir,18.07168000833172,18.21910638532317,3,0,True,True,False,False,True,False,False,True,0
B,qir.ghiz.che,ʁiz,18.21910638532317,18.427400327730826,3,1,True,False,False,True,False,True,True,False,0
B,qir.ghiz.che,t͡ʃɛ,18.427400327730826,18.84140590695338,3,2,False,False,True,False,False,False,True,False,0
B,türk.che,tyrk,18.84140590695338,19.226690433254944,2,0,True,True,False,True,True,True,False,False,0
B,türk.che,t͡ʃɛ,19.226690433254944,19.6969,2,1,False,False,True,False,False,False,True,False,0
B,he.'e,hɛ,22.540132016558832,22.744105497053848,2,0,False,True,False,True,False,False,False,False,0
B,he.'e,ɛ,22.744105497053848,22.923844504618764,2,1,False,False,True,False,False,False,False,False,0
B,him,him,32.07118049310369,32.42820854680185,1,0,True,True,True,False,True,True,False,False,0
B,him,him,37.868503983405695,38.28691822203006,1,0,True,True,True,False,True,True,False,False,0
B,him,him,42.06527004798206,42.387256155460534,1,0,True,True,True,False,True,True,False,False,0
B,he.'e,hɛ,48.93802965725167,49.17336649509994,2,0,False,True,False,True,False,False,False,False,0
B,he.'e,ɛ,49.17336649509994,49.388885493971515,2,1,False,False,True,False,False,False,False,False,0
B,uy.ghur.che,uj,58.516,58.766,3,0,True,True,False,False,True,False,False,True,0
B,uy.ghur.che,ʁur,58.766,58.876,3,1,True,False,False,True,False,True,True,False,0
B,uy.ghur.che,t͡ʃɛ,58.876,58.946,3,2,False,False,True,False,False,False,True,False,0
B,ja.wab,d͡ʒa,58.946,59.076,2,0,False,True,False,True,False,False,False,True,0
B,ja.wab,wab,59.076,59.216,2,1,True,False,True,False,True,True,False,False,0
B,ber.si.ngiz,bɛr,59.216,59.336,3,0,True,True,False,False,True,False,False,True,0
B,ber.si.ngiz,si,59.336,59.446,3,1,False,False,False,True,False,False,True,True,0
B,ber.si.ngiz,ŋiz,59.446,59.536,3,2,True,False,True,False,False,True,True,False,0
B,hey.ran,hɛj,59.536,59.746,2,0,True,True,False,True,True,False,False,True,0
B,hey.ran,ran,59.746,59.926,2,1,True,False,True,False,False,True,True,False,0
B,qal.la,qal,59.926,60.056,2,0,True,True,False,True,True,True,False,False,0
B,qal.la,la,60.056,60.1798414869265,2,1,False,False,True,False,False,False,True,False,0
B,ba.ya,ba,88.2155,88.3255,2,0,False,True,False,True,False,False,False,False,0
B,ba.ya,ja,88.3255,88.4355,2,1,False,False,True,False,False,False,False,False,0
B,dé.yish.ken.dek,de,88.4355,88.4955,4,0,False,True,False,False,False,False,False,True,0
B,dé.yish.ken.dek,jiʃ,88.4955,88.6955,4,1,True,False,False,False,True,False,False,True,0
B,dé.yish.ken.dek,kɛn,88.6955,88.8355,4,2,True,False,False,True,False,False,True,True,0
B,dé.yish.ken.dek,dɛk,88.8355,89.07432105099842,4,3,True,False,True,False,False,True,True,False,0
B,he,hɛ,89.07432105099842,89.50258230099105,1,0,False,True,True,False,False,False,False,False,0
B,he.'e,hɛ,90.9822,91.2922,2,0,False,True,False,True,False,False,False,False,0
B,he.'e,ɛ,91.2922,91.4313,2,1,False,False,True,False,False,False,False,False,0
B,em.di,ɛm,92.392,92.562,2,0,True,True,False,True,True,True,False,False,0
B,em.di,di,92.562,92.7036444555523,2,1,False,False,True,False,False,False,True,False,0
B,gi.ram.ma.ti.ki.si,ɡi,92.7036444555523,92.882,6,0,False,True,False,False,False,False,False,True,0
B,gi.ram.ma.ti.ki.si,ram,92.882,93.002,6,1,True,False,False,False,True,True,False,False,0
B,gi.ram.ma.ti.ki.si,ma,93.002,93.122,6,2,False,False,False,False,False,False,True,False,0
B,gi.ram.ma.ti.ki.si,ti,93.122,93.182,6,3,False,False,False,False,False,False,True,False,0
B,gi.ram.ma.ti.ki.si,ki,93.182,93.242,6,4,False,False,False,True,False,False,True,False,0
B,gi.ram.ma.ti.ki.si,si,93.242,93.372,6,5,False,False,True,False,False,False,True,False,0
B,bel.ki,bɛl,93.372,93.522,2,0,True,True,False,True,True,True,False,False,0
B,bel.ki,ki,93.522,93.612,2,1,False,False,True,False,False,False,True,False,0
B,az.raq,az,93.612,93.752,2,0,True,True,False,True,True,False,False,True,0
B,az.raq,raq,93.752,93.912,2,1,True,False,True,False,False,True,True,False,0
B,tes,tɛs,93.912,94.282,1,0,True,True,True,False,True,True,False,False,0
B,bir,bir,94.282,94.372,1,0,True,True,True,False,True,True,False,False,0
B,til,til,94.372,94.582,1,0,True,True,True,False,True,True,False,False,0
B,bo.li.shi,bo,94.582,94.692,3,0,False,True,False,False,False,False,False,False,0
B,bo.li.shi,li,94.692,94.812,3,1,False,False,False,True,False,False,False,False,0
B,bo.li.shi,ʃi,94.812,94.922,3,2,False,False,True,False,False,False,False,False,0
B,mum.kin,mum,94.922,95.032,2,0,True,True,False,True,True,False,False,True,0
B,mum.kin,kin,95.032,95.272,2,1,True,False,True,False,False,True,True,False,0
B,mum.kin,mum,95.272,95.46019929227602,2,0,True,True,False,True,True,False,False,True,0
B,mum.kin,kin,95.46019929227602,95.82959789260308,2,1,True,False,True,False,False,True,True,False,0
B,lé.kin,le,96.7784,96.9584,2,0,False,True,False,True,False,False,False,True,0
B,lé.kin,kin,96.9584,97.1784,2,1,True,False,True,False,True,True,False,False,0
B,ye.ne,jɛ,97.1784,97.3884,2,0,False,True,False,True,False,False,False,False,0
B,ye.ne,nɛ,97.3884,97.6221,2,1,False,False,True,False,False,False,False,False,0
