rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio	minf0_loc_ms	minf0_loc_ratio
t͡ʃɛ	222.85210507412242	218.9884860902732	0.302778846672183	220.4613950275799	220.40369170094448	65.14707034896114	60.000000000002274	-12.109913740245542	6.145571484986136	60.000000000002274	1	8.252784773731037	0.13754641289551206
søz	240.25100385441274	222.85210507412242	1.3014704437067532	226.0429162251361	225.38025101089525	66.39195992293173	90.00000000000341	25.21563173579137	23.595912462883867	90.00000000000341	1	0	0
li	252.05350930382193	235.54568307188603	1.1726777933492052	242.66624532962064	236.96314658082466	67.81683952949389	119.99999999999744	53.16255875275807	5.96197869433023	20.875535031557035	0.17396279192964567	104.88876842434536	0.8740730702028966
si	315.8846410467961	239.72896376247635	4.775922814124279	270.81131241668203	269.5700511336129	61.95610055314498	119.99999999999744	56.50681315705858	-49.48429127644821	71.4507855356743	0.5954232127972985	0	0
ŋiz	251.5888091289853	187.17117127170633	5.120514097069195	248.45249017572996	227.13985899651814	65.4493680060152	150.00000000000568	-91.01940468507833	-91.01940468506874	88.00683698832046	0.5867122465887809	150.00000000000568	1
u	215.37605084065652	158.88121301537964	5.26691151487781	194.0876541064555	192.22302339823662	66.42090506634057	70.00000000000028	66.14587301679691	63.08711535761028	70.00000000000028	1	22.400710421962344	0.32001014888517504
lar	241.0257383674656	215.37605084065652	1.9479525594336025	234.72311120508317	238.9818389587589	72.30281376629131	119.99999999999744	43.74371737426968	-9.153208438689834	60.51604979919034	0.5043004149932636	0	0
hɛj	232.93279914142582	206.6398648420162	2.073542328272133	219.62237540702367	223.5059679165164	71.76936108389046	219.99999999999886	-25.729957227542634	11.697949704884213	19.290026358802947	0.08768193799455931	108.96303322601142	0.49528651466369084
ran	235.9060593925037	224.3010833211687	0.873310646972028	231.47691428874154	230.05885663945307	69.35313906316375	149.99999999999858	13.438697564956266	-2.469515893284649	45.46702233239586	0.3031134822159752	0	0
qal	243.62965236009452	223.15928631386907	1.519390714551493	233.53995117233256	223.99411733045892	68.0598824979768	210.00000000000085	-17.708369091080687	-4.0442241561799435	91.42414081070882	0.43535305147956405	202.86747495147495	0.9660355950070196
ʁan	240.03342943393423	223.50377062022736	1.2352340788095528	228.19748794335197	227.72041337992385	67.66287482595003	230.00000000000398	16.369859741169346	0.4454468007609511	65.01366864792146	0.2826681245561754	0	0
du	230.46098077033616	112.3515398519415	12.438031339650133	201.74016264090082	120.903378868239	70.83493884249846	209.99999999999375	-169.97724993883713	50.795772639532736	97.25066565441409	0.46309840787817613	162.41649363836075	0.7734118744684075
him	175.69204754863432	150.22739140741703	2.7108120427407076	158.66603867096302	156.31709744181816	66.10389071760487	633.6213073699213	-22.458684727139367	15.47445032356732	16.965653418239413	0.026775699019121704	269.88958381031125	0.425947771438728
rast	241.84427121611176	178.20477815019268	5.286508126172283	218.45631113624347	239.25054164391733	66.48891351822448	308.49378611428335	63.267730164542606	-2.5956455916277643	218.22423204967833	0.7073861512686543	87.89808316366532	0.28492659210679516
siz	238.95672014341014	226.4363048290953	0.9317286593851826	231.2064994893655	233.95569694398446	62.665949498645304	233.238054510295	12.053989388833621	11.68177442103953	233.238054510295	1	149.01406251991034	0.6388925805129837
ʃu	251.85085715551438	188.1863362296848	5.044893119482749	211.14650865370172	191.08947515437646	60.71607779448074	176.7619454897016	-60.33743399572685	-19.08081524768714	61.919037769555985	0.35029619977317733	171.5313379290393	0.970408746372578
bir	211.40190908386086	188.33967346403898	1.9998176603804456	192.01857916796448	203.54056760286443	65.32483371166228	200.00000000000284	23.66531328063445	23.379910982123313	200.00000000000284	1	109.93715679782667	0.5496857839891256
yl	235.88448446274336	197.0752692142076	3.112005379974752	212.63204047334068	204.4168330812163	65.6329644926713	109.99999999999943	-37.3404212856155	-27.552855115417938	18.321121523740658	0.16655565021582502	109.99999999999943	1
ɡɛ	223.23996065330505	156.98020694267078	6.096151569038261	193.1749479563421	171.19734976039825	69.74552131163418	399.9999999999915	-71.32636312519043	37.565906477563956	180.32459805434087	0.4508114951358618	315.93843179237524	0.789846079480955
pɛ	204.62908496487134	195.3354048259289	0.8046930442709019	200.78724993817036	199.54774342680508	63.24112356507196	79.9999999999983	23.633961754511397	1.657429255942144	27.441667766467503	0.3430208470808511	0	0
qɛt	224.78718243509763	199.87977171094437	2.0331275845370165	220.60812355646019	221.9725546328996	65.2919801508934	220.00000000001307	22.611614817080394	-14.678060717034786	146.41680200189455	0.6655309181903902	0	0
ʃu	214.64766707802744	171.88414295344558	3.846408439276816	179.0167074872513	181.45272826294877	59.89301332989838	149.99999999999147	-28.554666355052643	-25.653526350302574	0	0	142.67150010748253	0.9511433340499376
t͡ʃɛt	219.78897111350616	174.46012222140078	3.998660267768539	207.4540393234443	200.94204728371315	59.003904488076635	250	37.68901903602477	-4.841178208222055	112.02230401922009	0.44808921607688035	0	0
ɛl	198.86749206702981	192.66380030700722	0.5486632372437494	195.78338739989815	194.47861092060646	68.16247916487545	109.99999999999943	-5.432039702701823	-4.555215871093505	0	0	109.99999999999943	1
lik	199.60696293710265	184.24835673630474	1.3861235408997032	192.399231256205	198.45411234972514	64.19192164460736	219.99999999999886	12.856662923039906	1.157446879675436	204.6298119637271	0.930135508926037	89.16603510481025	0.4053001595673214
lɛr	197.7532504237777	187.1955836760943	0.9498601069840209	190.5224809630889	187.70236487052463	65.00306368236492	109.99999999999943	16.879089029285215	5.390248105558377	0	0	84.39762241556537	0.76725111286878
y	196.47672037344788	190.32699567275486	0.5505381435644683	--undefined--	190.2213807720266	54.167057982463206	30.000000000001137	17.890803220089772	16.879089029285215	30.000000000001137	1	0	0
t͡ʃyn	220.54326712387982	192.9063183285646	2.3179358446803935	200.47540946253176	194.52999776313223	63.286189863255366	174.6889327882286	-29.061528893519778	-18.199649240653482	104.9926322209842	0.6010262387272374	174.6889327882286	1
lɛ	194.72823670580675	189.25951649566727	0.49315504179251235	191.0155697293234	189.3735443819327	69.9790106286258	49.88760170260775	27.201211265790498	9.568207419041363	49.88760170260775	1	19.554543331764762	0.3919720063580967
ɛ	201.3565286878329	194.72823670580675	0.5794818246424409	196.2981641146582	190.84586654422964	67.18856579421822	15.80365100933534	27.250648650281654	20.67817156197651	15.80365100933534	1	0	0
mɛs	218.20036981223484	184.33375467534003	2.919999232714243	214.15352074129382	193.5524014204598	60.70116357496521	209.61981449983114	-26.65729583692273	-26.24598305768967	76.77233888242085	0.36624561979317416	209.61981449983114	1
uj	184.33375467534003	174.87772159411116	0.9116852087263361	177.65925677594444	177.34723345265468	68.55613989579749	120.00000000000455	-18.453854476261828	-4.319527780111947	0	0	120.00000000000455	1
ʁur	188.89068904179112	160.3913973908416	2.8314578901003884	179.77374222791047	188.7873879386061	63.71311156929802	140.00000000000057	31.22477699203133	-5.460347223148383	103.17710164854077	0.7369792974895739	39.26655201175322	0.28047537151252183
lar	184.52342494123985	176.9258113410541	0.727913285537678	181.20318642549435	180.33740661367892	62.94155488286877	199.99999999998863	-9.915257997557257	5.305324195164683	46.92829224669026	0.23464146123346466	125.2929528362614	0.6264647641813427
y	186.28917245245927	181.8253480733743	0.4198858311283864	--undefined--	184.80123099276426	52.53468900119614	90.00000000000341	4.709599425032933	4.633962647430179	90.00000000000341	1	0	0
t͡ʃyn	190.89221031843533	179.2154305258878	1.0927604748885393	184.4570987059688	182.58750976614988	65.80109960470472	200.00000000000284	-19.498288509824462	-7.797127619408559	96.34306449700603	0.4817153224850233	200.00000000000284	1
mu	179.2154305258878	146.48403523818902	3.491417043299485	160.06217723921466	156.52444610039802	66.37347338309377	280.00000000000114	-29.5617461844517	27.83751327030599	0	0	155.93587102239326	0.5569138250799737
hɛm	364.0072643985866	198.5469389320182	10.49384548446081	295.42621193632084	327.58844280363957	76.60890920885477	160.0000000000108	100.39107950470606	60.854112459734765	160.0000000000108	1	0	0
mi	370.1438765427857	351.3344381775261	0.9028939634967159	366.30249981355547	370.92651132883964	76.08025969161024	60.000000000002274	10.471183071982844	-0.6463668704381953	31.818051677902304	0.5303008612983516	60.000000000002274	1
si	383.6578881326172	303.8852921146214	4.035522799300409	352.3897014658805	340.859775120024	70.42143718740707	109.99999999999943	-46.696325763792515	-42.97810632619279	25.211845324690785	0.2291985938608265	109.99999999999943	1
a	309.2684899467229	275.74644560624137	1.986210736330051	307.87398428085396	309.3612861244063	75.03272435323768	39.99999999999204	-179.49637582732353	-48.55451623922916	11.397767518332103	0.28494418795835924	39.99999999999204	1
ʃun	315.9506222113103	136.47077929676288	14.533284337994129	272.05488122790086	311.2168698215536	70.62421488477605	129.99999999999545	-171.89245080987314	-8.037301407512283	100.22196557748941	0.7709381967499456	38.64158252007144	0.29724294246209837
daq	297.2971484285248	219.65446138739944	5.2400378792031965	259.8160902882098	234.14836208397676	65.93026254621044	90.00000000000341	-69.737646666546	-48.31371694272557	0	0	76.49386264075986	0.8499318071195218
dɛj	228.09555249508747	187.935052350186	3.352849719012097	211.93493504993097	195.5553084586182	69.56784143312204	189.99999999999773	-33.72093574790342	-33.72093574790342	25.09831917372196	0.13209641670380137	189.99999999999773	1
du	218.12993492732	159.54952150486235	5.414201868060109	169.5646033980637	195.13578243467248	67.35814969945744	174.90000000000805	60.98501823752958	51.325411443518504	174.90000000000805	1	87.24953664044222	0.4988538401397267
ma	275.4381800111247	209.91509786006455	4.703071428316372	254.12133576833168	272.43276856399723	74.40901383929284	129.99999999999545	53.84156346633477	9.552758178642641	129.99999999999545	1	0	0
na	315.61063698169954	167.14485309523823	11.004562782075915	277.0017395066848	169.71925402741513	75.21225654021808	290.00000000000625	-98.81142873222235	-1.538277022561683	77.57993630386295	0.2675170217374527	261.3018009358399	0.901040692882187
ma	265.6417159904477	189.24733900241705	5.870504502324584	238.8626376087606	264.80080637816513	75.18698790898515	144.3936314123846	68.59475750670036	3.796904260216262	126.88688937441839	0.8787568269685843	7.765318352284112	0.05377881473253178
na	264.71004660610856	85.24128484133256	19.617464480463525	214.45198184318178	140.35939892418736	70.77048677482071	372.83728707974717	-219.53426350752932	-26.622384938191786	50.53689304111231	0.13554677815875973	223.22457676528984	0.5987184879326293
a	226.77540223473852	168.32960442284624	5.159702819090597	222.90497083346753	226.2516877921128	72.5205191072426	100.00000000000853	137.07057067885478	8.306057751094116	85.05272277419351	0.8505272277418626	0	0
me	247.05169617549123	225.62419431919068	1.5706941671354535	241.05331395109144	246.20310883525556	73.08825013732705	139.99999999998636	19.1375711691145	-5.1851504840486955	87.6102127471654	0.6257872339083853	0	0
ri	246.08843114917164	234.53151162076313	0.8327407303266661	240.06782166244477	237.56974280094073	71.62395204853982	150.00000000000568	-9.711142894303386	-5.711860637116643	42.599586052929794	0.2839972403528545	150.00000000000568	1
ki	234.53151162076313	226.19846095472326	0.6263119529285213	228.96162242881726	230.03545452170852	68.50353598222574	60.000000000002274	-12.945963561981753	-10.590377556935213	0	0	60.000000000002274	1
liq	226.19846095472326	217.21356357353824	0.70169904539644	219.4487694854659	219.674527637453	66.30870828337846	159.9999999999966	-12.945963561981753	2.1155256205518542	0	0	61.654965395632644	0.38534353372271224
lar	222.23733588490092	194.9734511192075	2.265882234385831	207.90091179913648	199.36624338762917	67.35829497895298	159.9999999999966	-28.083003688394964	20.560242076536067	23.20475334900607	0.145029708431291	109.67608665724526	0.6854755416077976
uj	218.87855126073165	206.35440872233428	1.020075896525542	213.94922613707442	212.02801759720612	68.58020820762422	130.00000000000966	-23.141238061210935	-9.15375745588934	44.5701019594793	0.3428469381498153	0	0
ʁur	207.8160208854934	149.14323862757058	5.743299640584473	200.08906164956562	201.08989584618104	66.07161440029691	119.99999999999034	-128.16393596153463	-115.89756142648908	0	0	119.99999999999034	1
t͡ʃɛ	149.14323862757058	122.92050041442079	3.347676355207339	124.77652499126489	123.7807952223169	61.98630789372551	90.00000000000341	-108.7049265777311	-6.3780540047812675	0	0	90.00000000000341	1
qan	216.2040750581538	119.32789349784177	10.289548749949653	178.0726184753311	211.1274284440643	68.1004334379382	180.00000000000682	160.7417098021159	-0.42728464847916126	120.88204307046624	0.6715669059470092	59.24823179745431	0.32915684331917816
daq	217.7140178438795	198.2529593522587	1.6211027901973445	205.98546751317602	198.33203071707774	68.11028059387436	140.00000000000057	-16.375707662527773	2.634334154197928	17.856898965803225	0.12754927832716537	112.44580527591097	0.8031843233993609
søz	204.7424305163598	182.47866564507206	1.9929877567566834	193.49966769670098	184.78546983677117	67.87991249008103	280.00000000000114	-14.894488607895916	-6.699789586752925	102.59194794761584	0.3663998140986265	280.00000000000114	1
lɛj	188.15322479348248	170.93597585946657	1.6614234237808088	180.51525103625198	174.35360002903738	68.03123454913545	199.99999999998863	-11.33076089515112	-9.199359638173878	36.91060944993296	0.1845530472496753	191.6744543720057	0.958372271860083
du	176.57583937878064	162.41793573582316	1.446923965515424	168.95610937445912	162.63289042850388	71.00192351150757	230.00000000000398	33.10554409182719	-0.9140990374620059	41.16029587594028	0.17895780815625897	230.00000000000398	1
biz	208.91581573407663	161.59693334043558	4.446262729300921	190.77459536729475	193.87585424260308	65.0274611581361	180.00000000000682	52.285817706323435	30.819493794372214	180.00000000000682	1	0	0
niŋ	242.2190458920038	122.7937455985004	11.760902757441619	207.23364523794703	127.44879386364872	66.18919187537702	140.00000000000057	-146.03125194185682	122.84210102870247	47.518733358941745	0.33941952399243963	105.8946784515058	0.7563905603678954
uj	230.86094739768066	176.24551714218597	4.673251006023259	222.19394717859635	222.5807673441404	71.67491937583306	109.99999999999943	124.02381821974828	-10.50414333843411	42.661407886612324	0.38783098078738676	0	0
ʁur	218.35508646793608	193.41464765296269	2.099748976718219	205.54691224940794	203.27142693574976	63.07314359681797	179.9999999999926	24.22879746201523	23.75230912464703	0	0	125.96681555223199	0.6998156419568732
lar	217.33406940207837	208.94620323322536	0.6813936746908507	212.20330663401995	209.3070622040903	65.83437308889198	140.00000000000057	-35.33230190488005	-5.271482394256267	21.552977209097435	0.1539498372078382	140.00000000000057	1
bil	208.94620323322536	169.50309770434694	3.6218388539506385	186.33737213088216	181.121367414416	64.9490642559628	189.99999999999773	-48.6277147460752	24.2001159971333	0	0	60.82795379811046	0.32014712525321676
mɛj	205.8011889773038	193.91532296948787	1.0298941088801676	201.24203375384863	199.57698957458598	65.0492790572932	250	20.093731905216305	-14.948529068467877	171.54180868212165	0.6861672347284866	0	0
du	194.57816358365966	179.52365823832557	1.3941100054912408	185.9840706304542	184.12114956113106	66.13156825896148	180.00000000000682	-13.083368196022324	-10.295397328194072	0	0	180.00000000000682	1
dɛp	218.72086365690916	174.44182355034496	3.9161384134250063	198.32734115730983	181.75982977393045	66.02769294344505	269.999999999996	-43.86224086193595	-17.80601423678702	178.92814822481284	0.6626968452770944	38.22841938179522	0.14158673845109548
bɛ	187.5183244151826	175.5871016673792	1.1381365535512362	182.6925504199028	186.71109234667955	67.96512318474093	129.99999999999545	-19.18671804135483	0.31870624831126587	114.28409359254488	0.879108412250376	34.66921682276336	0.2666862832520352
zi	185.99078758765455	92.11821024800773	12.164074531030154	150.48957867553776	95.3015371415848	62.16283684503364	170.0000000000017	-144.23396008041422	-12.910045136531185	0	0	121.72507168624236	0.7160298334484773
a	97.00602338200318	89.19721183234772	1.4529086007413388	89.1914038993109	89.19974232429252	63.098217568007556	109.99999999999943	108.71312526787747	39.48866681482603	109.99999999999943	1	81.47704691486979	0.7407004264988201
ta	180.08531941600407	97.00602338200318	10.710412092529578	164.46579516366353	180.66844348011463	60.614945615772484	150.00000000000568	-199.84811812204765	-199.84811812204765	107.11490503884136	0.714099366925582	0	0
a	97.78677683045389	87.42267131219829	1.9395831411372104	89.24194427217596	89.71396362165744	66.76503836850775	39.99999999999204	-180.65582581066806	-99.87710157464599	0	0	39.99999999999204	1
ni	88.46482790055244	86.8071840901953	0.32747441421210954	87.43385797036635	87.11761448538212	68.55632487750125	70.00000000000739	-6.335545386896352	5.6274103558949715	70.00000000000739	1	22.799567236987173	0.32570810338549666
lar	115.5298802505822	88.46482790055244	4.62108180122973	100.35792947313304	114.23340771913374	64.29036838633456	319.9999999999932	28.322515710733555	3.805491881602166	319.9999999999932	1	0	0
ʃun	216.06809717458975	108.56052655915464	11.915837376312721	189.68153483745837	186.84907955116736	63.94534354641208	189.99999999999773	194.94845250850534	-11.704289934150795	70.85592181277889	0.3729259042777881	0	0
daq	187.27151851961713	171.6801344358203	1.504900689832029	182.19978553441288	179.43517799051293	62.64083320603419	190.00000000001194	-22.190844659221256	-20.58762471515172	40.33031199494985	0.21226479997340694	190.00000000001194	1
he	171.6801344358203	160.38753656657778	1.1779328888422018	160.1475153545163	161.3400763628923	59.19530726120806	69.99999999999318	-22.190844659219994	-5.442732673451838	0	0	52.67789290499536	0.7525413272142928
li	165.60449706684363	161.90043495246198	0.3916198669637261	164.45677752627697	164.71738096516972	64.24363163127512	79.9999999999983	5.795712200478324	-0.36299375995725724	35.57434533544779	0.44467931669310684	0	0
qi	166.67238367386673	160.78833420630696	0.6222281196052144	163.6498241532131	161.78252529726402	60.53622265215701	230.00000000000398	-8.439711275207992	5.335962894337661	107.52932338877486	0.4675187973424913	177.20575315460962	0.7704597963243763
hɛ	173.69170887958052	78.92089904476119	13.656595116499588	111.33116052321442	168.8285099969553	61.01673695206476	545.9960569448157	-172.0338693729226	4.449273564309429	34.092337745022405	0.06244062994848358	292.40317705169616	0.5355408218291393
ʁɛm	202.33144003315647	173.26991005173	2.684392526673319	196.2995252815483	199.08746366164874	67.30921326552607	228.32121529103233	37.794886739038404	-10.987760721442196	99.79875204743394	0.4370980240282283	0	0
jɛp	193.23805738860324	182.2027360283221	1.0180155748933295	188.25976186300133	187.95136631203505	68.65167916913921	219.99999999999886	-13.1464196960866	7.173512744059713	24.51718892336885	0.11144176783349534	108.73137011415679	0.49423350051889703
ke	194.14252687802306	184.58389628947066	0.8740737806664498	187.1297653439495	193.50975509418438	63.76193314772366	80.0000000000125	10.433422272242595	-9.448892756208645	35.213062878554524	0.4401632859818628	70.69754159813613	0.8837192699765635
ti	190.8011363230642	166.18064671465993	2.3918086414307886	178.07960112711555	176.0327143763225	68.20586530307796	129.99999999999545	-30.601502377908663	-28.094493783388522	22.80565355627573	0.1754281042790502	129.99999999999545	1
du	166.18064671465993	140.02966553551857	2.964238554320521	158.6502015713171	148.15789879652326	67.91799713612959	200.00000000000284	-29.598475912567196	-26.181300667685115	0	0	200.00000000000284	1
biz	176.16883276419316	129.24904609935675	5.361660921009541	155.910137190397	172.1947524324354	68.38787120091075	250	56.00446855380865	12.22639924130492	250	1	53.880794204147264	0.21552317681658906
mu	177.81335565763604	168.69297826376715	0.9115651946232965	175.61047240098574	176.85334488965867	73.04439136122404	69.99999999999318	-17.742647136958546	-17.742647136949348	27.786791412211187	0.39695416303162706	69.99999999999318	1
ba	182.04720815809543	165.43526378206812	1.6565499283729164	169.7761265677723	169.5277448879341	67.91552344567519	150.00000000000568	20.91246568231905	-11.624985000500761	90.92876414257489	0.6061917609504763	28.881402776292475	0.19254268517527587
li	169.55834653417602	165.87524046505976	0.3801989513873014	168.45947219226633	169.08457933726882	71.33582234864026	79.9999999999983	-7.9142537869808525	-7.34779336500551	30.836555920942033	0.3854569490117836	79.9999999999983	1
lar	165.87524046505976	154.3617876888574	1.2453947983364149	159.3737957068517	154.38932355139212	67.39017728528849	149.99999999999147	136.4739322301881	24.8406533159274	0	0	124.3941963907389	0.8292946426049731
ʁa	354.36115300421045	157.9248905713418	13.99178260723701	155.0180982423023	294.3386609343969	54.330936314313945	100.00000000000853	143.59877399101745	98.64341830558944	100.00000000000853	1	0	0
ø	358.7095330212644	166.41076033302366	13.296808364266633	282.9534041397238	253.12968684385277	70.66773291219613	60.000000000002274	-212.28636798113416	-206.52124403277116	4.043552969079656	0.06739254948465838	60.000000000002274	1
ɡy	170.2994067965115	166.34684549541535	0.4065468196395443	168.818266054432	169.53302560688363	68.94890077095947	109.99999999999943	-25.04326276129448	1.1740754418236525	47.93649179063664	0.43578628900578986	9.806191052803115	0.08914719138911968
tɛj	170.01747339414584	153.89190429678325	1.7251882445683178	157.50504886119603	154.4392835028691	64.14478167765944	280.00000000000114	-15.588820319314163	-1.0097177818777074	0	0	233.65328985849487	0.8344760352089069
li	154.63952567251474	149.14006632487474	0.6268947509876233	151.55627863474862	149.81960496275806	61.25440428566881	279.9999999999869	9.018254467037893	9.008254467036487	0	0	229.17630978561476	0.8184868206629481
dɛp	159.72645037639342	152.80240259257815	0.7672321452189879	159.82286634422476	153.50613586013992	54.83091256389301	337.0000000000033	11.145972491403917	3.493691831564126	39.97380119173499	0.11861662074698695	337.0000000000033	1
ti	179.14141673693905	162.0568438222273	1.735187669729898	174.4581733641934	181.99187718104687	65.35225235935138	60.000000000002274	30.556764659365207	-12.066891764202394	27.2749827123846	0.45458304520639276	0	0
riʃ	168.26050600819332	157.20338752340444	1.176771382988779	162.11068263277878	157.2953286585386	64.02069568331028	170.0000000000017	13.382673087295572	4.165433715627505	0	0	143.72315067329566	0.8454302980782012
t͡ʃan	168.9841351907385	159.38971479796456	1.0119512464329539	163.47299391021022	160.17306267208508	62.58447506661711	170.0000000000017	13.781684424924043	-3.7419650243507245	71.87050035581422	0.42276764915184406	162.6694711304424	0.9568792419437692
liq	165.3593792213348	138.67505321697064	3.046759184836967	154.23503146701103	141.40385625895155	65.8453734577181	129.99999999999545	-23.526692001773753	-1.2493661167878751	59.33403888285227	0.45641568371426416	113.4543901649323	0.8727260781918175
hɛm	316.8415445495711	174.45725550635083	10.330654994930986	267.05130356553497	313.53312871365307	77.57659568241667	189.99999999999773	110.21483301433044	-51.346100073609634	163.32294996630026	0.8595944735068537	0	0
za	280.262239147768	230.4286502653647	3.389487269733296	252.0888729521568	260.8080579396467	77.12222118844363	310.0000000000023	-58.92045397208214	28.097850589957478	310.0000000000023	1	111.45117387276571	0.35951991571859643
lim	294.45427967822246	239.24531852073227	3.5946353691126234	269.4909621961893	249.88507813131426	74.20619429531568	129.99999999999545	-40.03374164284591	-21.40573720465226	27.946185013817626	0.2149706539524508	129.99999999999545	1
o	247.14750028786023	238.85999750940042	0.5904846306000078	244.2614963474683	245.26110333622736	76.4222113153471	79.9999999999983	-13.632003949535854	-3.108677566871784	46.30930174911896	0.5788662718639993	3.0295901690635674	0.0378698771132954
qut	242.94481390806297	227.76651024076918	1.1168760072088482	233.21039841221025	230.4787203917644	66.8883041636642	129.99999999999545	-14.01063940135488	-6.468697695518232	0	0	129.99999999999545	1
qu	256.9868824958083	218.37380870442178	2.8187386596409034	237.36119813280155	254.67939489216556	67.75026001076178	140.00000000000057	33.066841943948454	-13.344544750573242	101.07541193045222	0.7219672280746557	47.35811075481422	0.3382722196772431
t͡ʃi	268.8553112032866	187.7324048252503	6.2178272919393915	223.3131128394483	231.33487096153837	64.11108864452905	230.00000000000398	90.2985587063037	78.73820593570505	230.00000000000398	1	169.0550450448569	0.735021934977626
mu	270.57146614234506	224.16376270651335	3.2574795178387568	263.246670975339	257.25860964308737	68.71588021381379	60.000000000002274	-20.6121660458964	-18.275620637412537	6.268511194107873	0.1044751865684606	60.000000000002274	1
za	271.4045635400313	244.21673479936146	1.8273949885071694	256.86965008662673	257.0421528938516	80.26185727043541	350.0000000000085	31.869704872991957	0.9001646311660817	37.77434739983221	0.10792670685666082	247.9320017984179	0.7083771479954625
lim	274.1402310091054	241.5130191976013	2.193757222096677	264.61085204901735	270.4784510371702	75.19331329132415	140.00000000000057	-16.507868279862805	-13.165367242721098	98.92900957933648	0.7066357827095434	130.60881266757463	0.9329200904826721
bol	264.05212030490526	239.0541105916309	1.7218261528087453	249.44890017296518	240.25892331254954	76.54520020486197	269.999999999996	7.477304145606989	-5.44025828284014	17.207820990435607	0.06373267033494763	269.999999999996	1
sa	428.8403749310312	233.93144900402592	10.492258974347722	303.3474064674513	399.67371528589683	77.0377943841052	370.639777105751	71.6845012621561	-5.889550102201861	351.86484019587283	0.9493445170497139	13.608578606550736	0.0367164547551191
a	228.36097116961906	73.47500665273742	19.631887359726385	159.63208686161286	145.48014719322336	78.45865722660551	260.0000000000051	-239.72438883134947	-135.1643378730073	2.891814873777321	0.011122364899143323	75.01223701993354	0.28850860392281563
lim	135.91462385742037	75.81537171834348	10.10566080080558	93.11172367735419	109.84636239229064	78.05978672927962	149.99999999999147	-141.07018876812413	110.65070226830909	149.99999999999147	1	39.014241846288655	0.26009494564193913
bo	215.2499446779278	131.69333152529657	8.505966867038838	160.50178764980438	135.99817609524067	74.93915820379604	60.000000000002274	124.95525731386554	112.32812378556466	60.000000000002274	1	10.100523064210165	0.16834205107016303
lar	284.08214433513484	128.87637482278848	13.683844048689028	187.39979593391755	211.73175888787887	77.3745238240731	777.1999999999935	154.37421649565312	0.4548200987694422	677.5796689623519	0.8718214989222306	69.30141384746946	0.08916805693189661
za	259.89562949814444	174.51172466457817	6.8953008621430385	222.8772035917148	250.35165901551744	74.62636401197364	382.5346522167479	-66.3039919749507	4.429295630032091	20.18332665750222	0.052762087148293564	181.8305896720176	0.4753310284920034
lim	252.9896752074437	244.8599875606187	0.5654575797522607	250.4397629034564	248.90531374903202	71.54475334437704	159.9999999999966	-9.93374972302841	-0.7868191660330555	66.77359397650662	0.41733496235317524	115.48915705733975	0.7218072316083889
o	248.9410149374158	240.08416755064684	0.6271641283817573	243.0214090381726	240.8936544923916	77.99140259164705	60.000000000002274	-92.7151120081918	-11.564417993381351	0	0	46.636020341651374	0.7772670056941601
qut	249.4580890357206	97.42837006741605	16.276603392817883	166.0413964013882	140.60835631346194	65.68386447234543	169.9999999999875	-226.32305273705245	212.64797178110598	5.341602035485948	0.0314211884440373	95.45110330390116	0.5614770782582834
qu	250.9935123390967	230.45754397624825	1.4777889508858877	238.13509662305248	234.171491465999	74.8683120749524	60.000000000002274	71.38393950002182	-0.29139162070840285	12.098593507488431	0.20164322512479954	60.000000000002274	1
t͡ʃi	328.6340308307095	230.0124173082272	6.177241617483247	260.72389705230665	319.2101673574731	74.64268843592974	130.00000000002387	81.88850840841194	34.37137282180522	109.15232464569158	0.8396332665051657	58.418336990200714	0.44937182300146145
mu	289.5632475373926	232.68652399344066	3.7858901045097912	259.57247577486584	237.7627123630269	72.71456675806321	129.99999999999545	-44.086385282586306	-15.002389603037471	0	0	129.99999999999545	1
la	249.670323914584	220.17022183235954	2.176859934221051	232.72046485577494	244.39424818721693	77.66391852812207	189.99999999999773	20.24599701714824	13.579934524762097	186.2153323296809	0.9800806964720165	67.10428168429416	0.35318042991734194
zim	261.39842227366034	208.40930613381607	3.921968802220766	239.89131058709407	223.38141370697775	69.02009738516246	219.99999999999886	-42.704773893867525	-42.685964475234265	121.50393746583177	0.5522906248446927	219.99999999999886	1
hɛ	344.5490064322313	203.69553201417568	9.099538338078764	310.4122009529124	343.0562955180559	74.42384537455114	159.9999999999966	116.23893671661514	2.1570047765375513	118.38903165912029	0.7399314478695176	9.717904167757752	0.060736901048487245
ʃu	352.52911251736606	279.6109022901825	4.011861468780406	327.4315982543866	325.6760822670275	67.49982609432942	69.99999999999318	-88.96899396949105	-77.95155508390556	25.262728618656638	0.36089612312370145	69.99999999999318	1
ni	279.6109022901825	191.50092214264504	6.552831295179621	222.80050109502875	208.08023221569266	71.42147554941263	140.00000000001478	-97.36805734741195	65.24478103002002	0	0	75.1779077401693	0.5369850552868669
un	287.20178680660587	230.42118312751106	3.813496461663787	271.5694537832447	298.9198648024574	71.23755088483973	60.000000000002274	82.25692590044055	23.006718906541177	37.71967984013713	0.6286613306689284	0	0
tup	295.55374833786095	272.95559300555465	1.377051103166643	273.36160310222647	290.28952883252	64.73272329428463	129.99999999999545	10.55383718279113	10.402196632234613	129.99999999999545	1	10.556641878281425	0.08120493752524457
